PassengerId,Survived,生存推論確率
1014,1,0.9124913032804952
1015,0,0.09873370591345555
1016,0,0.15601078905438368
1017,1,0.6830711238738848
1018,0,0.12149143540056351
1019,1,0.5794860182654108
1020,0,0.16090607652604239
1021,0,0.1135482229225728
1022,0,0.08596655512391616
1023,0,0.3294419280279664
1024,1,0.5448416542059177
1025,0,0.09524113919866319
1026,0,0.05791986791164509
1027,0,0.11350092163586277
1028,0,0.12877417917287273
1029,0,0.2623708222600445
1030,1,0.6437600833485186
1031,0,0.03400615303663026
1032,0,0.3649960332111134
1033,1,0.9383922942494389
1034,0,0.26877664649741884
1035,0,0.25356219443244615
1036,0,0.3699775170506931
1037,0,0.03710956027289848
1038,1,0.5268878878677274
1039,0,0.12155657891923287
1040,1,0.5117209701306481
1041,0,0.17509270831707435
1042,1,0.9573935831446069
1043,0,0.12680178256453575
1044,0,0.03079790787459282
1045,0,0.4875157030778035
1046,0,0.047574608495615775
1047,0,0.11342746720338331
1048,1,0.9546278006610177
1049,1,0.6436522849404045
1050,0,0.3699775170506931
1051,1,0.5841930694038907
1052,1,0.715012039773474
1053,0,0.17760713330891909
1054,1,0.8285840133074083
1055,0,0.10216833556874692
1056,0,0.16618802321379306
1057,1,0.5290679021590106
1058,0,0.38583815884652406
1059,0,0.07268400808681677
1060,1,0.9478208739819971
1061,1,0.6530619748217851
1062,0,0.10228950853301809
1063,0,0.1266235964136306
1064,0,0.08943438541110686
1065,0,0.12662471140298417
1066,0,0.0352621103977605
1067,1,0.8712409655088795
1068,1,0.8656600949412229
1069,0,0.26837783221048944
1070,1,0.7361943249568976
1071,1,0.8106502485150449
1072,0,0.2335922548982913
1073,0,0.41224127722355536
1074,1,0.9398024611686085
1075,0,0.15601078905438368
1076,1,0.9540906768063301
1077,0,0.17263407867288488
1078,1,0.8470813796404364
1079,0,0.08157482445436437
1080,0,0.10808418553070702
1081,0,0.1716078962327879
1082,0,0.16388464621999305
1083,1,0.5113910761954906
1084,0,0.12456762340874748
1085,0,0.12972675334445197
1086,0,0.39139825530276917
1087,0,0.08294478240279156
1088,1,0.7701176455839515
1089,1,0.686569567528113
1090,0,0.2841756050510477
1091,1,0.6076433475687492
1092,1,0.7187958564862663
1093,0,0.21833730183748837
1094,0,0.4208013733340194
1095,1,0.8707552921813897
1096,0,0.26873111130125826
1097,1,0.5711696942231967
1098,1,0.648164961336633
1099,0,0.27638668840343694
1100,1,0.935099687801461
1101,0,0.10968302035393293
1102,0,0.08873644780355643
1103,0,0.10217934603410321
1104,0,0.3679717283446285
1105,0,0.49363701487002076
1106,0,0.19613463339399437
1107,0,0.3789458124701044
1108,1,0.715083401631432
1109,0,0.23640103653033712
1110,1,0.8869046999104124
1111,0,0.10239977625521235
1112,1,0.7933904694386755
1113,0,0.12574039246399393
1114,1,0.8484992073254249
1115,0,0.12567332756372238
1116,1,0.8693093822290943
1117,1,0.6333464919585776
1118,0,0.11743000949203124
1119,1,0.7150202085363991
1120,0,0.06445259542792729
1121,0,0.19468987672852833
1122,0,0.3904333039192908
1123,1,0.9471841326093309
1124,0,0.09439568071173832
1125,0,0.15605163077885803
1126,0,0.40476858975992586
1127,0,0.1299937226111748
1128,0,0.20727080001800957
1129,0,0.1596476948021798
1130,1,0.8161247400257423
1131,1,0.8764579279515269
1132,1,0.8603618902797803
1133,1,0.6752351918274266
1134,0,0.3681012502164312
1135,0,0.10236392769945447
1136,0,0.06902885388863496
1137,0,0.32056969693405457
1138,1,0.8517109322597265
1139,0,0.1194428644925046
1140,1,0.763429022470481
1141,1,0.592930868197326
1142,1,0.8919130766537213
1143,0,0.13001294507409045
1144,1,0.5584696423515676
1145,0,0.11385665744643392
1146,0,0.08473111833911845
1147,0,0.10228950853301809
1148,0,0.15601078905438368
1149,0,0.09890472591743421
1150,1,0.8635060624715172
1151,0,0.12566784131167083
1152,0,0.05554344900338767
1153,0,0.1256887323676794
1154,1,0.7913324222534865
1155,1,0.7423312359728457
1156,0,0.2794695288876772
1157,0,0.10236575846389326
1158,0,0.4957898257066654
1159,0,0.10228950853301809
1160,1,0.6076075774406641
1161,0,0.14390440951951464
1162,0,0.41867616343893965
1163,0,0.15601078905438368
1164,1,0.946933060586008
1165,1,0.6502818115243207
1166,0,0.1266235964136306
1167,1,0.8204052233176988
1168,0,0.24658469533087227
1169,0,0.13455321948047957
1170,0,0.1843496605362899
1171,0,0.2920954185654919
1172,1,0.6440972033719535
1173,0,0.17704288419059955
1174,1,0.7150202085363991
1175,1,0.7307115003745749
1176,1,0.7386147539821302
1177,0,0.07444836609752818
1178,0,0.10222339841143877
1179,0,0.4945661750193413
1180,0,0.12662471140298417
1181,0,0.10239977625521235
1182,1,0.519544820930714
1183,1,0.6904301335525246
1184,0,0.12662471140298417
1185,0,0.22840828782130707
1186,0,0.07482139315993822
1187,0,0.10596873021258332
1188,1,0.9154609314979032
1189,0,0.07358460244011979
1190,0,0.49413552062585936
1191,0,0.0954756738367864
1192,0,0.08591469789562986
1193,0,0.3045524671101981
1194,0,0.14858810436181866
1195,0,0.1136963014226262
1196,1,0.7150202085363991
1197,1,0.6970453288588383
1198,0,0.4410957714301942
1199,0,0.22583067220301578
1200,0,0.2198394577526934
1201,0,0.36321078206675667
1202,0,0.13921245502268434
1203,0,0.14955708044569077
1204,0,0.10229501941948221
1205,1,0.6303585672042563
1206,1,0.8886815650371647
1207,1,0.7868412980056937
1208,0,0.28903546007380687
1209,0,0.31661158687266605
1210,0,0.10235658287595399
1211,0,0.18675197963932155
1212,0,0.10594126066878794
1213,0,0.13541444431247368
1214,0,0.2623708222600445
1215,0,0.45393355643637995
1216,1,0.9330941303361112
1217,0,0.11724458937155534
1218,1,0.8124771177206801
1219,0,0.42099057837793086
1220,0,0.19208246563965917
1221,0,0.30140552753148264
1222,1,0.653015807151824
1223,0,0.45828777898300516
1224,0,0.1266235964136306
1225,1,0.6486906284804831
1226,0,0.10236575846389326
1227,0,0.48243998560662393
1228,0,0.22005177680503704
1229,0,0.0728228250659109
1230,0,0.27875226987257146
1231,0,0.12662471140298417
1232,0,0.3250249180372845
1233,0,0.08587779282409247
1234,0,0.0467668198973561
1235,1,0.9421853113416416
1236,0,0.07253527428551847
1237,1,0.7028815480037145
1238,0,0.2623708222600445
1239,1,0.5627224842973159
1240,0,0.2778292908849008
1241,1,0.8022727712829392
1242,1,0.9016042296811354
1243,0,0.26873111130125826
1244,0,0.3590380478052452
1245,0,0.09408025074092619
1246,1,0.7379823256021566
1247,0,0.3009994114081953
1248,1,0.6990476186618098
1249,0,0.10236209696402428
1250,0,0.15601078905438368
1251,1,0.5053025973750895
1252,0,0.014260523618163915
1253,1,0.8260550575532224
1254,1,0.8022727712829392
1255,0,0.10253499771894083
1256,1,0.9384879216461277
1257,0,0.399732816278772
1258,0,0.09691324250160951
1259,1,0.6695790027729022
1260,1,0.9007580512711669
1261,0,0.2878620580587633
1262,0,0.23822549825100794
1263,1,0.9526352035546788
1264,0,0.296015849361122
1265,0,0.1507501935322129
1266,1,0.7944845929371065
1267,1,0.940906681448232
1268,0,0.4988422689920763
1269,0,0.30064789189370966
1270,0,0.27328888882908814
1271,0,0.06369692917901369
1272,0,0.15601078905438368
1273,0,0.16120483871751026
1274,1,0.6112929004490973
1275,1,0.6099928920990154
1276,0,0.25490968112784257
1277,1,0.7872867293330639
1278,0,0.11348179341216405
1279,0,0.09702663168980413
1280,0,0.1889982815227751
1281,0,0.08642037768299504
1282,1,0.5895393841834603
1283,1,0.8434744619313324
1284,0,0.14797469054127602
1285,0,0.13580578863258175
1286,0,0.03754373836925648
1287,1,0.9407327247419024
1288,0,0.17170753575873782
1289,1,0.8604636868359855
1290,0,0.12148610634207457
1291,0,0.1367311600598329
1292,1,0.9464036987567971
1293,0,0.1423312089694685
1294,1,0.9566359169527321
1295,1,0.6183050301828857
1296,0,0.3441934818084993
1297,0,0.36395092019860376
1298,0,0.22407747243861925
1299,0,0.3661891941971077
1300,1,0.7150059253378153
1301,1,0.7280425977222701
1302,1,0.7150202085363991
1303,1,0.9299748027876849
1304,1,0.598205353821135
1305,0,0.10239977625521235
1306,1,0.9328296062558975
1307,0,0.06806382911175045
1308,0,0.10239977625521235
1309,0,0.09213465596093404
